Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Home Mortgage,0.7788426004083482,10+ years,-0.11095342154390785,0.9919467428382966,3.2212752582847615,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,business loan,Short Term,-0.36512390223225244,1.3170348096155151,1.5568164770571553,-0.24394407325688272,0,1,0,0,0,1,0
Home Mortgage,-0.40875006908465633,6 years,-0.11095342154390785,-0.8415711152477163,-0.47113226448182266,-0.49476198147097356,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3663443635377885,-0.07653679609564353,-0.058649666315911446,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.3327461136485514,10+ years,-0.11095342154390785,-0.4341227023397134,-0.6131479384343835,-0.425254592654421,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.35949227615159707,-0.18610728265973026,-0.8784572280183133,3.7934403071552634,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,0.9919467428382966,0.721799396719689,0.5642696902064682,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.36781015755070506,0.03823425366051933,1.0726629676708745,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,-0.42973881571256056,3 years,-0.11095342154390785,0.5844983299302937,-0.47113226448182266,-0.23022900655749193,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36500468156265464,-0.4392013580074352,-0.25670484282619815,-0.22516554125496577,0,0,0,0,0,1,1
Home Mortgage,-0.40689812085278243,1 year,-0.11095342154390785,0.3807741234762923,-0.7125589102011761,0.22310613129027165,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36276429776576147,-0.1800100706414341,-0.38239692986638435,4.148145911635917,0,0,0,0,1,0,1
Own Home,0.31679386287735534,4 years,-0.11095342154390785,0.5844983299302937,1.19045112076314,-0.7456484140278073,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36629267827640216,-0.5986852958977699,-0.5108560875352071,-0.2404665673306018,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,< 1 year,-0.11095342154390785,-0.23039849588571198,0.8354119358817378,0.08326656263561087,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35935927274562957,0.20501093533744347,-0.4635643349730556,-0.2265565436254781,1,0,0,1,1,0,1
Own Home,0.3035586061802299,10+ years,-0.11095342154390785,0.5844983299302937,0.9064197728580182,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.34722150596166196,1.8471335956767925,0.6593632365027106,-0.23420705666329614,0,0,0,0,1,0,0
Rent,-0.40875006908465633,1 year,10.935294298535414,-0.23039849588571198,-0.32911659052926173,-0.014133758909914248,7.682053542336842,2.545731972691612,debt consolidation,Short Term,-0.36264438795934517,-0.7936167507180028,-0.6046849370335182,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.23039849588571198,0.49457431839559174,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3648551388730435,-0.621340622906929,0.0017227837634308232,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-1.4527437346097205,-0.47113226448182266,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36537612630781774,-0.25335594462623195,-0.5802005545013404,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,0.6459961805752603,10+ years,-0.11095342154390785,0.3807741234762923,-0.34331815792451775,-0.553697049011222,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36493645701762467,0.02269234067270561,1.3018267260970444,-0.22586104244022193,0,0,0,0,0,1,0
Home Mortgage,0.021074769211730605,2 years,-0.11095342154390785,-1.0452953217017178,-0.3717212927150301,0.005361301599582698,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36221919054234025,-0.5698729802818998,-0.44545259994925296,-0.23072955073701523,0,0,0,0,0,1,1
Rent,-0.751953115415528,1 year,-0.11095342154390785,-0.6378469087937149,-1.6924670604738465,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3663712398737094,-0.683687604623428,0.07609828823617609,3.9534055797641856,0,0,0,0,0,1,1
Home Mortgage,0.09638733064126931,10+ years,-0.11095342154390785,-1.656467941063722,0.21054297049046988,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35938270339745804,-0.7342585984222373,-1.4530855618984975,-0.25020358392418834,0,0,0,0,1,0,0
Rent,0.08260883579612747,10+ years,-0.11095342154390785,0.1770499170222909,1.77271538396864,0.3116586946045636,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3546738315167534,0.43819940674306396,0.14980298770803976,4.19683099460385,0,0,0,0,1,0,1
Home Mortgage,0.8420557667229774,10+ years,-0.11095342154390785,-0.6378469087937149,0.054325729142652664,-0.11378351051422748,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35790588319544575,0.34524681175825495,1.0292283438637921,-0.2265565436254781,0,0,0,0,0,1,0
Rent,-0.040459297372666264,9 years,-0.11095342154390785,-0.6378469087937149,0.04012416174739688,-1.0671669504305876,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.5077651049190596,0.7230058609613506,-0.2265565436254781,0,0,0,0,0,1,0
Rent,-0.4213433170613989,2 years,-0.11095342154390785,-0.026674289431710546,-0.49953539927233476,-0.9893366703965192,1.6647792271904904,2.545731972691612,other,Long Term,-0.3640874404572517,-0.6190691125471717,-1.102422247687651,-0.31905820126455053,0,0,0,0,1,0,1
Rent,-0.40875006908465633,2 years,-0.11095342154390785,-1.4527437346097205,-1.3658310103829565,-0.6273283929355528,-0.3409788778582933,-0.3370990397177327,take a trip,Short Term,-0.37057635274010187,-0.13750891627860504,-0.9556836537448052,-0.2265565436254781,1,0,0,1,0,1,1
Rent,0.41842878184259513,10+ years,-0.11095342154390785,-1.0452953217017178,0.5229774531861038,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3479354517056119,1.7415083639480737,1.2921839042093717,-0.23838006377483326,0,0,0,0,0,1,1
Rent,-0.12940219778879689,7 years,-0.11095342154390785,-0.6378469087937149,0.18213983569995779,0.5848894657453592,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36367189095570557,0.4432206401698961,-0.3091114835200717,-0.23212055310752758,0,0,0,0,0,1,0
Rent,-0.4781117035291069,6 years,-0.11095342154390785,0.3807741234762923,-1.5362498191260296,-1.02510260833125,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36568968356022824,-0.6894261571112361,-0.19784170399883944,-0.25437659103572546,0,0,0,0,0,1,1
Rent,-1.1350347803394176,4 years,-0.11095342154390785,2.8254646009243096,-1.777676464845383,0.6685682639322769,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3674952220246576,-0.2849777598975914,-0.5916880901414375,-0.2362935602190647,0,0,0,0,0,1,0
Rent,-1.0730315535362793,10+ years,-0.11095342154390785,-1.4527437346097205,3.7183301171187244,-0.6055839023672678,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.369834152386594,-0.6602551819648781,-0.5428031757021924,-0.22586104244022193,0,1,0,0,0,1,1
Rent,-0.8219073732941782,1 year,-0.11095342154390785,-0.026674289431710546,-0.42852756229605427,-0.20990915502643934,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3687632337706691,-0.7373669810198,-0.8527150861094827,-0.2745461254081548,0,0,0,0,0,1,1
Home Mortgage,-0.3760817022744007,3 years,-0.11095342154390785,-0.23039849588571198,2.2555686754073476,0.7445240189173553,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.36359539676885383,0.19197963906304583,-0.27775134972885773,4.203786006456411,0,0,0,0,1,0,1
Rent,-0.511817161349212,< 1 year,-0.11095342154390785,-1.4527437346097205,-0.9539855559205298,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,business loan,Short Term,-0.36493163305989523,-0.6502127151112138,-1.0237703613342857,-0.22168803532868483,0,0,0,0,0,1,0
Home Mortgage,0.2143687793331827,< 1 year,-0.11095342154390785,-0.23039849588571198,0.23894610528098198,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3635113220769987,0.3078266674106727,0.09437772451019916,-0.23142505192227142,0,0,0,0,0,1,1
Rent,0.1819473389538436,9 years,-0.11095342154390785,-0.8415711152477163,-0.9397839885252738,-0.18928937948754834,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35851921496389694,0.038294030248934,-0.8431561148469201,-0.25576759340623784,0,0,0,0,1,0,0
Rent,0.5163104190579038,6 years,-0.11095342154390785,-0.6378469087937149,-0.7551636123869445,0.985213035207683,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36234392430648593,0.05939516595931185,1.1311068533726822,-0.22238353651394102,0,0,0,0,0,1,0
Home Mortgage,1.3261303418917239,1 year,-0.11095342154390785,-0.026674289431710546,0.2531476726762383,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3579899578873008,0.0317186055233205,0.8796388286671997,-0.2265565436254781,0,0,0,0,1,0,1
Home Mortgage,-0.3627476750049086,10+ years,-0.11095342154390785,0.5844983299302937,1.744312249178128,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3638207445084982,0.4373625345052586,-0.11734510389304977,-0.22029703295817246,0,1,0,0,0,1,0
Home Mortgage,-0.5413495624868278,8 years,-0.11095342154390785,0.9919467428382966,-0.982388690711042,1.5116546499660601,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35925659135967536,0.009601267809893281,-0.4749680199880425,-0.2230790376991972,0,0,0,0,0,1,1
Home Mortgage,0.20103475206369062,5 years,-0.11095342154390785,0.1770499170222909,0.19634140309521358,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3580051188973075,1.3075303320575828,0.03257981380398354,-0.2230790376991972,0,0,0,0,0,1,0
Home Mortgage,-0.6092049457026876,4 years,-0.11095342154390785,-0.8415711152477163,-1.1244043646636028,-0.6663185139545467,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3639296281258188,-0.5066891263275956,-0.9488917531108793,-0.2912381538543032,0,0,0,0,1,0,1
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-0.4341227023397134,-1.3516294429877003,0.22453077032750413,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3648923522612416,-0.38474488596167256,-0.8898609130333002,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.5911052383165066,5 years,-0.11095342154390785,-0.4341227023397134,-0.49953539927233476,-0.8108069047307029,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3702910500972493,-0.5705305227544611,-0.8462585879759974,-0.28011013489020425,0,0,0,0,0,1,1
Home Mortgage,0.44235595299840597,10+ years,-0.11095342154390785,-0.6378469087937149,0.09693043132842104,-1.1629176899330016,1.6647792271904904,2.545731972691612,home improvements,Long Term,-0.352512698453986,-0.8661855290534098,0.40521199179370165,-0.28497864318699756,0,0,0,0,1,0,0
Own Home,-0.40875006908465633,1 year,-0.11095342154390785,-0.8415711152477163,-0.7409620449916885,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,wedding,Short Term,-0.3685351294837507,-0.5149980721172345,-0.9973574144245735,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.3891688031129763,< 1 year,-0.11095342154390785,-1.4527437346097205,0.04012416174739688,-0.027105472248925677,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3638352163816864,0.4118379312521953,0.07416972385864154,-0.22864304718124667,0,0,0,0,0,1,0
Rent,-0.5324108256876497,< 1 year,-0.11095342154390785,-1.0452953217017178,-1.2522184712209077,-0.20368573186379224,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3662823412241249,-0.28037496258966194,-0.9125005818130535,-0.25020358392418834,0,0,0,0,0,1,0
Rent,-1.0880940658221872,10+ years,-0.11095342154390785,-0.026674289431710546,0.6223884249528964,-0.26981897559216267,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36651871515286505,-0.14235081994019316,-0.9238204162029302,-0.2662001111850806,0,1,0,0,0,1,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,0.5844983299302937,1.2188542555536521,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.36679299160662193,10.676434587465351,4.829422524483057,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,-0.0074946188453107986,10+ years,-0.11095342154390785,0.5844983299302937,1.2898620925299327,-0.6040842823280757,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3677681202047775,-0.34158618912628214,1.2510132472802649,-0.24255307088637035,0,0,0,0,0,1,0
Rent,-0.40875006908465633,3 years,-0.11095342154390785,-1.2490195281557193,0.5229774531861038,0.407109510099139,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3701821664799287,-0.2190441828762124,-0.9619724506280701,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,-0.2216539123792089,10+ years,-0.11095342154390785,4.455258252556321,-0.3717212927150301,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.355092826702392,1.8316514592773934,0.9462162250046965,-0.2648091088145682,0,0,0,0,1,0,0
Rent,-0.40875006908465633,9 years,-0.11095342154390785,-0.4341227023397134,0.5229774531861038,0.691812374539754,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3624796842597274,0.16765056757827587,-0.8211872510680484,-0.2265565436254781,1,0,0,1,1,0,0
Home Mortgage,0.6557250819533712,10+ years,-0.11095342154390785,3.4366372202863142,0.3951633466287992,0.5280538662599796,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3549970366846226,-0.10391447358956155,2.825979538725106,-0.2404665673306018,0,0,0,0,1,0,1
Rent,0.1388586767589108,10+ years,-0.11095342154390785,-0.6378469087937149,-0.6131479384343835,-0.27604239875480974,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3616210197838957,-0.2849777598975914,-0.9748854468950405,-0.24116206851585797,0,0,0,0,1,0,0
Home Mortgage,-0.42702262497247884,10+ years,-0.11095342154390785,-0.8415711152477163,2.3833827819646523,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3660983416935895,-0.42204547713242546,-0.6144116095463011,-0.2189060305876601,0,0,0,0,0,1,0
Rent,0.7357045529272321,7 years,-0.11095342154390785,-0.8415711152477163,-0.826171449363225,-0.3267295560795018,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36096427239587997,0.0882074815751819,0.0027289912647531942,-0.22516554125496577,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,3 years,-0.11095342154390785,0.9919467428382966,0.3809617792335429,1.1923105626201083,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3632122366977764,-0.24582409448598375,0.5177395306915868,-0.2265565436254781,1,0,0,1,1,0,0
Rent,0.17063810841786697,10+ years,-0.11095342154390785,-1.0452953217017178,1.5312887382492866,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3649061349976113,-0.7559575000167618,-0.6218743151811087,-0.24185756970111416,0,0,0,0,0,1,0
Rent,1.3181299255300287,10+ years,-0.11095342154390785,-0.026674289431710546,-0.7125589102011761,0.9951855084683103,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3615004208406609,0.9369752604750551,0.017235149408817377,4.3846163146230195,0,0,0,0,0,1,1
Own Home,-1.2306200017472027,1 year,-0.11095342154390785,-0.4341227023397134,3.0224533147511763,0.3277046290239187,-0.3409788778582933,-0.3370990397177327,educational expenses,Short Term,2.76051988315993,-0.20469780165669205,-1.1729406234053272,-0.23072955073701523,0,0,1,0,0,1,0
Home Mortgage,-0.40875006908465633,1 year,-0.11095342154390785,1.603119362200301,0.22474453788572568,0.8908869347425017,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35304333380421904,0.20100590391366072,1.2021283328410195,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.7047901671104726,2 years,-0.11095342154390785,-1.0452953217017178,-0.6131479384343835,-0.7567456023178286,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3665400783942381,-0.40429183037326905,-0.4680922687290063,4.356796267212772,0,0,0,0,0,1,1
Rent,-0.40875006908465633,9 years,-0.11095342154390785,-0.8415711152477163,1.744312249178128,1.3499956097411547,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3678832060534644,0.06555215456602267,-0.45593392808802763,-0.2265565436254781,1,0,0,1,0,1,0
Own Home,-0.40875006908465633,< 1 year,-0.11095342154390785,-0.026674289431710546,1.332466794715701,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3684510547918956,-0.7867424430503159,-1.173695279031319,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.783954780862309,5 years,-0.11095342154390785,-0.026674289431710546,-1.5504513865212857,0.044501384622495796,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36345481285788295,-0.06870606301332201,-0.3559839829566721,-0.23490255784855232,0,0,0,0,0,1,0
Rent,1.830798581398908,2 years,-0.11095342154390785,-0.23039849588571198,-1.1812106342446274,0.605734184290129,-0.3409788778582933,-0.3370990397177327,other,Short Term,2.76051988315993,0.5671972845419179,-0.3897757848760817,-0.2355980590338085,0,0,0,0,0,1,0
Home Mortgage,-0.19750450743557318,3 years,-0.11095342154390785,-0.4341227023397134,-0.35751972531977383,0.20091175471022898,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3583710505479228,0.0397884449593007,-0.3096145872707328,4.322021207949963,0,0,0,0,1,0,1
